Date Published,Lat,Lon,Street,Size,Price Per SQMT
2023-11-20/2023-11-26,41.737192,44.7966288,გ. სააკაძის ქუჩა,0.00014775725593667546,1454.55
2023-11-20/2023-11-26,41.7378094,44.7244407,ამბერკი ტაბიძის ქუჩა,9.49868073878628e-05,2000.0
2023-11-20/2023-11-26,41.7384084,44.71525412080008,ავთო ვარაზის ქუჩა,0.0015831134564643799,1478.26
2023-11-20/2023-11-26,41.7386198,44.7788163,სტანისლავსკის ქუჩა,0.00014775725593667546,1508.77
2023-11-20/2023-11-26,41.7390529,44.7736615,გუდაუთის ქუჩა,4.221635883905013e-05,1310.0
2023-11-20/2023-11-26,41.739568649999995,44.7570454056134,ტირიფების ქუჩა,3.16622691292876e-05,3042.17
2023-11-20/2023-11-26,41.7399325,44.7706916,აკაკი ბაქრაძის ქუჩა,0.0006649076517150395,1292.31
2023-11-20/2023-11-26,41.7400503,44.7994607,ჭიჭიკო ბენდელიანის ქუჩაზე,0.00011609498680738787,1371.13
2023-11-20/2023-11-26,41.7402687,44.7211901,ფერმწერთა ქუჩა,1.0554089709762533e-05,1435.29
2023-11-20/2023-11-26,41.7409065,44.7496994,ცაცხვების 7 შესახვევი,0.00011609498680738787,1850.0
2023-11-20/2023-11-26,41.7409197,44.7700047,მარშალ გელოვანის გამზირი,0.0012137203166226913,1538.46
2023-11-20/2023-11-26,41.742052099999995,44.85405842500002,თბილისის ზღვა,4.221635883905013e-05,792.895
2023-11-20/2023-11-26,41.7420916,44.7858581,ზესტაფონის ქუჩა,0.00016886543535620053,1073.075
2023-11-20/2023-11-26,41.7431956,44.762363,მუხრან მაჭავარიანის ქუჩა,0.002058047493403694,1313.13
2023-11-20/2023-11-26,41.74352275,44.79007838202787,,1.0554089709762533e-05,2083.33
2023-11-20/2023-11-26,41.743903849999995,44.73460484132602,ლისის ტბა,0.0007493403693931398,1500.0
2023-11-20/2023-11-26,41.7441756,44.7874423,ვახტანგ ნინუას ქუჩა,0.0003482849604221636,1250.0
2023-11-20/2023-11-26,41.74434,44.7742761,წყალტუბოს ქუჩა,0.0005382585751978892,1274.59
2023-11-20/2023-11-26,41.7488699,44.7928636,ავთანდილ ღოღობერიძის ქუჩა,7.387862796833773e-05,1000.0
2023-11-20/2023-11-26,41.7489512,44.768151,ბროწეულის ქუჩა,7.387862796833773e-05,833.33
2023-11-20/2023-11-26,41.7493917,45.2409883,წმ. შიო მღვიმელის ეკლესია,1.0554089709762533e-05,2000.0
2023-11-20/2023-11-26,41.7497435,44.7999571,ეკა ბეჟანიშვილის ქუჩა,0.0002638522427440633,1021.47
2023-11-20/2023-11-26,41.7500557,44.7834898,მექანიზაციის ქუჩა,3.16622691292876e-05,1325.15
2023-11-20/2023-11-26,41.7514276,44.7625752,ვალენტინ Თოფურიძის შესახვევი,0.0005699208443271768,1068.8600000000001
2023-11-20/2023-11-26,41.7526098,44.78907518455388,,0.00011609498680738787,1272.73
2023-11-20/2023-11-26,41.7538827,44.7753235,Trans Argo Tbilisi,0.00033773087071240106,1005.95
2023-11-20/2023-11-26,41.7540023,44.7591158,არზაყან ემუხვარის,0.00013720316622691292,1250.0
2023-11-20/2023-11-26,41.7550874,44.7934339,გვაზაურის ქუჩა,4.221635883905013e-05,1054.47
2023-11-20/2023-11-26,41.7553103,44.7684355,პეტრე სარაჯიშვილის ქუჩა (Petre Sarajishvili St.),0.00017941952506596306,969.7
2023-11-20/2023-11-26,41.7554822,44.8042039678946,ღრმაღელის სასაფლაო,0.00023218997361477574,1008.045
2023-11-20/2023-11-26,41.7580827,44.7709289897397,დიღმის მასივი I კვარტალი,0.0005593667546174143,1106.06
2023-11-20/2023-11-26,41.75837565,44.7767132630648,დიღმის მასივი III კვარტალი,0.0007387862796833773,1051.925
2023-11-20/2023-11-26,41.7592702,44.8040275,მუხრანის ქუჩა,0.00013720316622691292,926.83
2023-11-20/2023-11-26,41.7604995,44.7923475,ჩარგლის ქუჩა,0.000970976253298153,1092.885
2023-11-20/2023-11-26,41.7612955,44.7946545,ლიახვის ქუჩა,7.387862796833773e-05,1472.22
2023-11-20/2023-11-26,41.7616952,44.790062,ჭოპორტის შესახვევი,1.0554089709762533e-05,826.09
2023-11-20/2023-11-26,41.7622471,44.7863707,ერწოს ქუჩა,0.00042216358839050134,1055.56
2023-11-20/2023-11-26,41.763008,44.7691666,Reikartz Horizont Tbilisi,0.001150395778364116,1200.0
2023-11-20/2023-11-26,41.7641407,44.77761429741787,დიღმის მასივი IV კვარტალი,0.0007915567282321899,1269.23
2023-11-20/2023-11-26,41.7642308,44.7871774,ქვიშხეთის ქუჩა,0.00027440633245382585,1130.26
2023-11-20/2023-11-26,41.7643997,44.7773783,მოსე გოგიბერიძის ქუჩა,2.1108179419525066e-05,2649.735
2023-11-20/2023-11-26,41.7646239,44.7886111,სამტრედიის ქუჩა,0.0005488126649076517,1095.33
2023-11-20/2023-11-26,41.7646319,44.7791712,ლევან ცისკარიშვილის ქუჩა,7.387862796833773e-05,754.55
2023-11-20/2023-11-26,41.7650026,44.77188783051673,დიღმის მასივი V კვარტალი,1.0554089709762533e-05,1000.0
2023-11-20/2023-11-26,41.7651242,44.7979716,ხორნაბუჯის ქუჩა,1.0554089709762533e-05,796.3
2023-11-20/2023-11-26,41.7651756,44.7971011,მიხეილ გლინკას ქუჩა,0.00011609498680738787,1040.0
2023-11-20/2023-11-26,41.7655647,44.7743919,თბილისი ენერჯი,1.0554089709762533e-05,821.43
2023-11-20/2023-11-26,41.7664766,44.7872112,არბოს ქუჩა,2.1108179419525066e-05,858.8399999999999
2023-11-20/2023-11-26,41.7664905,44.790376,ქსნის ქუჩა,1.0554089709762533e-05,1000.0
2023-11-20/2023-11-26,41.7672372,44.7624451,გიორგი ბრწყინვალეს ქუჩა,0.0017941952506596306,1123.29
2023-11-20/2023-11-26,41.7676434,44.7384834,მ. ჭიაურელის ქუჩა,0.00011609498680738787,1387.1
2023-11-20/2023-11-26,41.7701854,44.7498411,მუხრან მაჭავარიანის ქუჩა,5.277044854881267e-05,1351.85
2023-11-20/2023-11-26,41.7709759,44.769596,დავით რონდელის ქუჩა,0.00013720316622691292,1066.67
2023-11-20/2023-11-26,41.7710379,44.7553338,ავთანდილის ქუჩა,0.00043271767810026387,1340.0
2023-11-20/2023-11-26,41.7719497,44.8001067,მარიამ გარიყულის ქუჩა,2.1108179419525066e-05,711.9549999999999
2023-11-20/2023-11-26,41.7725681,44.7663342,ლუარსაბ ანდრონიკაშვილის ქუჩა,0.0003482849604221636,1090.91
2023-11-20/2023-11-26,41.77302415,44.740498390027646,,6.33245382585752e-05,1099.315
2023-11-20/2023-11-26,41.7731729,44.7800877,ჭიაურელის ქუჩა,0.00021108179419525067,2327.1
2023-11-20/2023-11-26,41.7734596,44.7682263,ქალაქ თბილისის პროკურატურა,0.0002955145118733509,1441.18
2023-11-20/2023-11-26,41.7742168,44.798613,ვასილ კაკაბაძის ქუჩა,0.00011609498680738787,2173.91
2023-11-20/2023-11-26,41.7757252,44.7776225,კონსტანტინე ჩაჩავას ქუჩა,0.0002532981530343008,1568.46
2023-11-20/2023-11-26,41.7759049,44.8293215,ავშნის ქუჩა,2.1108179419525066e-05,944.44
2023-11-20/2023-11-26,41.7773673,44.7424019,ალექსანდრე ყაზბეგის ქუჩა,0.0031556728232189973,1492.96
2023-11-20/2023-11-26,41.7782692,44.7983275,შატილის ქუჩა,0.00013720316622691292,818.18
2023-11-20/2023-11-26,41.7784718,44.8020775,ურეკის ქუჩა,1.0554089709762533e-05,961.54
2023-11-20/2023-11-26,41.7792703,44.748343,შერმადინის ქუჩა,0.000158311345646438,998.53
2023-11-20/2023-11-26,41.7800263,44.7553298,ხატაეთის ქუჩა,0.00036939313984168866,1112.0
2023-11-20/2023-11-26,41.7801877,44.8184886,ლევან რჩეულიშვილის ქუჩა,9.49868073878628e-05,995.32
2023-11-20/2023-11-26,41.7802568,44.7727131,ნოდარ ბოხუას ქუჩა,0.0014775725593667547,1201.995
2023-11-20/2023-11-26,41.7807639,44.8497512,მუხიანის აგარაკები,0.0001266490765171504,1025.64
2023-11-20/2023-11-26,41.7822831,44.7491415,ნესტან-დარეჯანის ქუჩა,0.0003482849604221636,1185.71
2023-11-20/2023-11-26,41.7825121,44.8008368,ანაპის 414-ე დივიზიის ქუჩა,0.00042216358839050134,1066.8
2023-11-20/2023-11-26,41.782601,44.7592602,თინათინის ქუჩა,0.0003482849604221636,1125.0
2023-11-20/2023-11-26,41.7826207,44.75237,ფატმანის ქუჩა,0.0008970976253298153,1147.54
2023-11-20/2023-11-26,41.7826314,44.8084331,ლეკიშვილის ქუჩა,0.00014775725593667546,1035.875
2023-11-20/2023-11-26,41.7828574,44.8514643,ვანის ქუჩა,7.387862796833773e-05,1641.2
2023-11-20/2023-11-26,41.7834317,44.7553694,რამაზის ქუჩა,3.16622691292876e-05,1292.45
2023-11-20/2023-11-26,41.7837919,44.7664386,ფარსადანის ქუჩა,0.000928759894459103,1000.82
2023-11-20/2023-11-26,41.7838853,44.7305814,დიღომი,0.001424802110817942,1087.5
2023-11-20/2023-11-26,41.7842021,44.7523462,ტარიელის ქუჩა,0.00020052770448548813,1330.0
2023-11-20/2023-11-26,41.7849279,44.7642937,ასმათის ქუჩა,0.0017203166226912928,1180.85
2023-11-20/2023-11-26,41.7850391,44.7271806,ბარონ დე ბაის ქუჩა,1.0554089709762533e-05,856.0
2023-11-20/2023-11-26,41.7851211,44.7392391,ჰაინრიხ კლაპროთის ქუჩა,0.000316622691292876,1229.17
2023-11-20/2023-11-26,41.7852421,44.7654023,მელიქ-სურხავის ქუჩა,0.00040105540897097627,1183.495
2023-11-20/2023-11-26,41.7857949,44.7579682,დავარის ქუჩა,0.0010131926121372031,1233.105
2023-11-20/2023-11-26,41.7858808,44.7397034,კრისტიან სტივენის ქუჩა,0.0006015831134564644,1172.41
2023-11-20/2023-11-26,41.7862353,44.7642492,როსტევანის ქუჩა,0.000474934036939314,1145.83
2023-11-20/2023-11-26,41.7864577,44.77967,აკაკი ბელიაშვილის ქუჩა,0.0014881266490765171,1529.41
2023-11-20/2023-11-26,41.7866314,44.740186,არქანჯელო ლამბერტის ქუჩა,0.00021108179419525067,1178.57
2023-11-20/2023-11-26,41.7867757,44.7569113,ვეფხისტყაოსნის ქუჩა,0.0013931398416886544,1141.7399999999998
2023-11-20/2023-11-26,41.7868553,44.8172492,ბრონშტეინის ქუჩა,0.0002216358839050132,1166.9
2023-11-20/2023-11-26,41.7869166,44.7445743,სტრაბონის ქუჩა,0.0004432717678100264,1142.86
2023-11-20/2023-11-26,41.7874836,44.7630328,მეფე მირიანის ქუჩა,0.00712401055408971,1160.0
2023-11-20/2023-11-26,41.7875197,44.7652814,გიორგი ბალანჩინის ქუჩა,7.387862796833773e-05,1166.67
2023-11-20/2023-11-26,41.787941,44.8003256,დ. სარაჯიშვილის გამზირი,0.000158311345646438,1215.47
2023-11-20/2023-11-26,41.78799885,44.7632761964581,ცამეტი ასურელი მამის სახელობის ტაძარი,7.387862796833773e-05,1292.13
2023-11-20/2023-11-26,41.7883178,44.8182232,რამაზ შენგელიას ქუჩა,0.0010448548812664908,1215.08
2023-11-20/2023-11-26,41.7891173,44.8109021,თენგიზ შეშელიძის ქუჩა,0.00020052770448548813,1422.22
2023-11-20/2023-11-26,41.790867,44.8182214,გობრონიძის ქუჩა (Gobronidze Street),0.0014986807387862796,1072.825
2023-11-20/2023-11-26,41.7910272,44.7308818,მარკო პოლოს ქუჩა,1.0554089709762533e-05,702.7
2023-11-20/2023-11-26,41.7910558,44.8149983,ახმეტელის თეატრი,0.0003482849604221636,1383.33
2023-11-20/2023-11-26,41.79163,44.8164333,ილია ვეკუას ქუჩა,0.00045382585751978894,1150.0
2023-11-20/2023-11-26,41.7923629,44.8021154,ილორის ქუჩა,1.0554089709762533e-05,396.55
2023-11-20/2023-11-26,41.7924757,44.739673,არჩილ მეფის ქუჩა,0.002733509234828496,1133.33
2023-11-20/2023-11-26,41.7925119,44.7593139,იოანე პეტრიწის ქუჩა,0.0009393139841688654,1000.0
2023-11-20/2023-11-26,41.793374,44.8121398,აკაკი ვასაძის ქუჩა,0.0002955145118733509,1179.4
2023-11-20/2023-11-26,41.7938779,44.7421584,King Bagrat III St,0.000633245382585752,891.185
2023-11-20/2023-11-26,41.7938884,44.755381,პეტრე იბერის ქუჩა,0.003567282321899736,1200.0
2023-11-20/2023-11-26,41.7942909,44.7837473,ბობ უოლშის II შესახვევი,0.0009604221635883905,1050.0
2023-11-20/2023-11-26,41.7964166,44.7520138,დემეტრე თავდადებულის ქუჩა,0.003282321899736148,923.08
2023-11-20/2023-11-26,41.7970907,44.8026263,მიხეილ იპოლიტოვ-ივანოვის ქუჩა,0.0001266490765171504,1210.1599999999999
2023-11-20/2023-11-26,41.7982124,44.83505191577328,გლდანის რაიონი,3.16622691292876e-05,1242.86
2023-11-20/2023-11-26,41.7983681,44.7742156,გრიგოლ ფერაძის ქუჩა,0.00010554089709762533,896.4300000000001
2023-11-20/2023-11-26,41.7985019,44.7721711,ვიქტორ ნოზაძის ქუჩა,1.0554089709762533e-05,1050.0
2023-11-20/2023-11-26,41.7986271,44.7995105,დავით სარაჯიშვილის გამზირი,2.1108179419525066e-05,1280.345
2023-11-20/2023-11-26,41.7988213,44.8574301,ალექსანდრე ყაზბეგის ქუჩა,4.221635883905013e-05,1231.88
2023-11-20/2023-11-26,41.8004584,44.825454,ნიკო კეცხოველის ქუჩა,6.33245382585752e-05,1078.205
2023-11-20/2023-11-26,41.800724,44.8554507,აკაკი ხორავას ქუჩა,5.277044854881267e-05,2436.36
2023-11-20/2023-11-26,41.8009587,44.7479203,ასი ათასი მოწამის ქუჩა,0.0006649076517150395,1251.06
2023-11-20/2023-11-26,41.8037365,44.8166869,ა. რაზმაძის ქუჩა,0.000158311345646438,1129.03
2023-11-20/2023-11-26,41.804903,44.8195507,ვანო მიდელაურის ქუჩა,1.0554089709762533e-05,950.32
2023-11-20/2023-11-26,41.8049264,44.8216417,მიხეილ ხერგიანის ქუჩა,0.00040105540897097627,1240.0
2023-11-20/2023-11-26,41.8069528,44.8330845,ხიზანიშვილის ქ. (Khizanishvili Str.),0.0004116094986807388,1264.71
2023-11-20/2023-11-26,41.8107667,44.7763943,დიღომი 8,3.16622691292876e-05,1057.69
2023-11-20/2023-11-26,41.8117104,44.7749172,მ. თარხნიშვილის ქუჩა,0.00021108179419525067,2056.34
2023-11-20/2023-11-26,41.8119883,44.7775873,ა. გელოვანის 1-ლი შეს.,0.00011609498680738787,1355.77
2023-11-20/2023-11-26,41.8123944,44.8251617,ზაქარია მაისურაძის ქუჩა,5.277044854881267e-05,893.94
2023-11-20/2023-11-26,41.816446299999996,44.79649933840503,ლიბანის სკვერი,0.0001899736147757256,830.28
2023-11-20/2023-11-26,41.8196405,44.7765225,დიღომი 9,2.1108179419525066e-05,1127.625
2023-11-20/2023-11-26,41.8214958,44.8265009,ქერჩის ქუჩა,0.002870712401055409,1206.0700000000002
2023-11-20/2023-11-26,41.8215428,44.77198916421568,როლანდი კობახიძის ნაკვეთი,1.0554089709762533e-05,1659.57
2023-11-20/2023-11-26,41.8225231,44.7844664,წმინდა ქეთევან წამებულის სახელობის ეკლესია,0.0013192612137203166,1342.86
2023-11-20/2023-11-26,41.8262639,44.8057542,ნოდარ დუმბაძის ქუჩა,0.0006015831134564644,1000.0
2023-11-20/2023-11-26,41.8263405,44.756064,ავჭალის ქუჩა,1.0554089709762533e-05,500.0
2023-11-20/2023-11-26,41.8300625,44.7773931,Tbilisi Railway Bypass,4.221635883905013e-05,1099.35
2023-11-20/2023-11-26,41.839807,43.384652,Tbilisi,0.007641160949868074,2500.0
2023-11-20/2023-11-26,42.0577754,43.8897963,თბილისი-სენაკი-ლესელიძე,7.387862796833773e-05,1050.0
2023-11-20/2023-11-26,42.512148,41.8691857,Metro Bus a Tblilisi,0.0004643799472295515,1782.61
2023-11-27/2023-12-03,41.6284342,44.9222642,რუსთავის გზატკეცილი,7.387862796833773e-05,850.75
2023-11-27/2023-12-03,41.6305462,44.91769801455217,ფონიჭალა,0.00014775725593667546,740.0
2023-11-27/2023-12-03,41.6452857,44.7534459,თრიალეთის ქუჩა,0.00033773087071240106,1277.78
2023-11-27/2023-12-03,41.6474869,44.7602777,გრ. რობაქიძის II შესახვევი,0.0002532981530343008,1163.1999999999998
2023-11-27/2023-12-03,41.6477717,45.5540756,ბადიაურის გამგეობა (Badiauri Town Hall),2.1108179419525066e-05,1009.615
2023-11-27/2023-12-03,41.6493055,44.7602594,გრ. ორბელიანის ქუჩა,1.0554089709762533e-05,3205.13
2023-11-27/2023-12-03,41.6530496,44.7553301,ვახტანგ გორგასლის ქუჩა,0.0014986807387862796,1428.57
2023-11-27/2023-12-03,41.657316,44.872239390029385,კრწანისის რაიონი,0.001087071240105541,1630.43
2023-11-27/2023-12-03,41.6613435,44.7134386,იუნკერთა ქუჩა,1.0554089709762533e-05,1211.43
2023-11-27/2023-12-03,41.6668639,44.8891798,ქინძმარაულის I შესახვევი,0.0002638522427440633,946.15
2023-11-27/2023-12-03,41.6669144,44.8973184,ნაკადულის ქუჩა,1.0554089709762533e-05,1071.43
2023-11-27/2023-12-03,41.6671043,44.8930646,ოცხელის ქუჩა,3.16622691292876e-05,921.05
2023-11-27/2023-12-03,41.66818275,44.85258474812308,ორთაჭალის სასაფლაო,0.0004432717678100264,1511.905
2023-11-27/2023-12-03,41.6696516,44.9135732,Gumathesi Street,3.16622691292876e-05,883.33
2023-11-27/2023-12-03,41.6721906,44.8773537,ბერი გაბრიელ სალოსის გამზირი,0.001762532981530343,1209.68
2023-11-27/2023-12-03,41.6732122,44.87276813300214,,0.0001899736147757256,956.125
2023-11-27/2023-12-03,41.6735884,44.8523018,შ. ნადირაშვილის ქუჩა,0.0013614775725593667,1022.73
2023-11-27/2023-12-03,41.6747828,44.7546698,წავკისის ველი,5.277044854881267e-05,1977.4
2023-11-27/2023-12-03,41.6754651,44.8773492,მოსკოვის გამზირი,0.0021108179419525065,1084.52
2023-11-27/2023-12-03,41.675465700000004,44.829620476266534,დიმიტრი გულუას მოედანი,0.00024274406332453825,1500.0
2023-11-27/2023-12-03,41.6760312,44.8189321,კრწანისის I გასასვლელი,3.16622691292876e-05,2565.22
2023-11-27/2023-12-03,41.6760677,44.8350528,დიმიტრი გულიას ქუჩა,0.0001266490765171504,1224.97
2023-11-27/2023-12-03,41.67659915,44.85307476129846,მაიორ შალვა დოლიძის სახელობის სკვერი,0.0009076517150395779,1474.3
2023-11-27/2023-12-03,41.67671025,44.91284284491345,,9.49868073878628e-05,782.61
2023-11-27/2023-12-03,41.6770168,44.8388703,რიჩარდ ჰოლბრუკის ქუჩა,0.000654353562005277,1522.4
2023-11-27/2023-12-03,41.6770823,44.7794082,ტ. ტაბიძის 1-ლი შესახვევი,0.00014775725593667546,2233.975
2023-11-27/2023-12-03,41.6770986,44.8350239,დიდი ხეივნის I შესახვევი,3.16622691292876e-05,1300.0
2023-11-27/2023-12-03,41.6772915,44.8826722,გრიგოლ ლორთქიფანიძის ქუჩა,8.443271767810026e-05,857.14
2023-11-27/2023-12-03,41.6775804,44.8498954,დოდაშვილის ქუჩა,9.49868073878628e-05,1225.0
2023-11-27/2023-12-03,41.6788516,44.8419719,ექიმის გასასვლელი,3.16622691292876e-05,1250.0
2023-11-27/2023-12-03,41.6800849,44.9871184,თენგიზ სტურუას ქუჩა,2.1108179419525066e-05,580.95
2023-11-27/2023-12-03,41.6801824,44.833591239653295,,3.16622691292876e-05,734.69
2023-11-27/2023-12-03,41.681404,44.8385332,ნავთლუღის ქუჩა,1.0554089709762533e-05,977.78
2023-11-27/2023-12-03,41.6817295,44.8425369,ვ. ლობჟანიძის ქუჩა,1.0554089709762533e-05,1250.0
2023-11-27/2023-12-03,41.68173135,44.82019138848683,,0.00011609498680738787,1452.83
2023-11-27/2023-12-03,41.6818025,44.8375295,წერნაქის ქუჩა,1.0554089709762533e-05,1515.15
2023-11-27/2023-12-03,41.6820281,44.82412553155259,ჟანი კალანდაძის პარკი,0.000474934036939314,1244.83
2023-11-27/2023-12-03,41.6820446,44.7681777,კოჯრის გზატკეცილი,1.0554089709762533e-05,1835.44
2023-11-27/2023-12-03,41.6823956,44.8400103,ნავთლუღის ქუჩა,0.0015092348284960423,1458.33
2023-11-27/2023-12-03,41.6824209,44.98411,ევგენი აფხაზავას I შესახვევი,1.0554089709762533e-05,715.38
2023-11-27/2023-12-03,41.682465,44.9175141,ქიზიყის ქუჩა,5.277044854881267e-05,734.38
2023-11-27/2023-12-03,41.6829162,44.839588,სტეფანე ჭრელაშვილის ქუჩა,5.277044854881267e-05,1833.33
2023-11-27/2023-12-03,41.6833116,44.8706053,ჯავახეთის ქუჩა,0.00043271767810026387,1066.67
2023-11-27/2023-12-03,41.6835791,44.8267092,300 არაგველის ხიდი,3.16622691292876e-05,1800.0
2023-11-27/2023-12-03,41.6843626,44.7838358,მარო მაყაშვილის აღმართი,8.443271767810026e-05,1977.31
2023-11-27/2023-12-03,41.6843764,44.8501263,აბუსერიძე ტბელის ქუჩა,1.0554089709762533e-05,1393.44
2023-11-27/2023-12-03,41.685827,44.6936984,ვახტანგ გორგასლის I შეს.,2.1108179419525066e-05,1350.96
2023-11-27/2023-12-03,41.6860799,44.8253734,არტემ ლუსინიანის ქუჩა,1.0554089709762533e-05,2105.26
2023-11-27/2023-12-03,41.6860941,44.8883092,შუამთის ქუჩა,5.277044854881267e-05,927.27
2023-11-27/2023-12-03,41.686574,44.8804163049863,მესამე მასივი,0.00014775725593667546,906.73
2023-11-27/2023-12-03,41.6866296,44.8158428,გრიშაშვილის ქუჩა,0.000158311345646438,2000.0
2023-11-27/2023-12-03,41.6867619,44.8268581,ბოჭორმის ქუჩა,0.00039050131926121373,1685.39
2023-11-27/2023-12-03,41.6868415,44.7780929,თაყაიშვილის,4.221635883905013e-05,1048.935
2023-11-27/2023-12-03,41.6871874,44.8333234,ლეხ კაჩინსკის ქუჩა,0.00027440633245382585,1679.685
2023-11-27/2023-12-03,41.6872822,44.7719586,დავით გურამიშვილის ქუჩა,0.0031345646437994723,1200.0
2023-11-27/2023-12-03,41.6876703,44.8237587,თელავის ქუჩა,2.1108179419525066e-05,1613.01
2023-11-27/2023-12-03,41.6877548,44.9235209,თენგიზ ჩანტლაძის ქუჩა,3.16622691292876e-05,620.0
2023-11-27/2023-12-03,41.6882016,44.8276203,ვაჟა ივერიელის ქუჩა,4.221635883905013e-05,1826.6399999999999
2023-11-27/2023-12-03,41.6882738,44.8111976,აბანოს I ჩიხი,9.49868073878628e-05,2200.0
2023-11-27/2023-12-03,41.6883606,44.841389,აწყურის ქუჩა,8.443271767810026e-05,1446.1550000000002
2023-11-27/2023-12-03,41.6886204,44.7924503,კოჯრის გასასვლელი,3.16622691292876e-05,1040.0
2023-11-27/2023-12-03,41.6886257,44.9786133,Tbilisi Railway Bypass,0.00036939313984168866,875.0
2023-11-27/2023-12-03,41.6887246,44.879234,კალოუბნის ქუჩა,0.0002849604221635884,1026.32
2023-11-27/2023-12-03,41.6888314,44.8204204,ფარნავაზ I,0.0022691292875989446,1203.7
2023-11-27/2023-12-03,41.68887245,44.80457257468296,ბეთლემის ეკლესია,3.16622691292876e-05,1960.78
2023-11-27/2023-12-03,41.6888828,44.8515174,კაკაბეთის ქუჩა,1.0554089709762533e-05,1053.19
2023-11-27/2023-12-03,41.6889243,44.8053262,ასკანის ქუჩა,2.1108179419525066e-05,1983.335
2023-11-27/2023-12-03,41.6890089,44.7727506,ბესიკის ქუჩა,0.00014775725593667546,2076.92
2023-11-27/2023-12-03,41.6890352,44.8602673,გოჩა ონაშვილის ქუჩა,5.277044854881267e-05,955.88
2023-11-27/2023-12-03,41.6890622,44.7947819,გიზო ნიშნიანიძის ქუჩა,1.0554089709762533e-05,2129.63
2023-11-27/2023-12-03,41.6891698,44.91521861267774,ლუკოილი,4.221635883905013e-05,2990.91
2023-11-27/2023-12-03,41.68943,44.8595197,შალვა აზმაიფარაშვილის ქუჩა,6.33245382585752e-05,1263.095
2023-11-27/2023-12-03,41.6895389,44.8565577,დიმიტრი უზნაძის ქუჩა,0.00020052770448548813,1844.44
2023-11-27/2023-12-03,41.6897908,44.86795670709502,,0.00014775725593667546,1218.1799999999998
2023-11-27/2023-12-03,41.6899513,44.8238325,გუთნის ქუჩა,7.387862796833773e-05,1602.41
2023-11-27/2023-12-03,41.6899657,44.8357682,დოესის ქუჩა,2.1108179419525066e-05,1397.87
2023-11-27/2023-12-03,41.6900752,44.791722,ოქროყანის ქუჩა,6.33245382585752e-05,1805.37
2023-11-27/2023-12-03,41.6900959,44.7951671,გერგეთის ქუჩა,1.0554089709762533e-05,2314.81
2023-11-27/2023-12-03,41.6901517,44.81124778812327,მეტეხის ეკლესია,2.1108179419525066e-05,1660.83
2023-11-27/2023-12-03,41.6902213,44.7944809,ამაღლების შეს.,0.0004854881266490765,1779.565
2023-11-27/2023-12-03,41.6904488,44.8869191,გიორგი აბაშვილის ქუჩა,0.0002532981530343008,1012.195
2023-11-27/2023-12-03,41.6904495,44.7943299,შ. მესხის ქუჩა,2.1108179419525066e-05,1524.475
2023-11-27/2023-12-03,41.6905325,44.8066268,იერუსალიმის ქუჩა,3.16622691292876e-05,1987.18
2023-11-27/2023-12-03,41.6906301,44.7972986,პაოლო იაშვილის ქუჩა,6.33245382585752e-05,1861.955
2023-11-27/2023-12-03,41.690639000000004,44.69479108152969,წყნეთის ტყეპარკი,0.00033773087071240106,1464.2849999999999
2023-11-27/2023-12-03,41.6908029,44.8467084,სერგი დურმიშიძის ქუჩა,1.0554089709762533e-05,1232.76
2023-11-27/2023-12-03,41.6908054,44.8233891,გიორგი ნიორაძის ქუჩა,2.1108179419525066e-05,1015.875
2023-11-27/2023-12-03,41.6908796,44.8275797,წინანდლის ქუჩა,2.1108179419525066e-05,1530.0
2023-11-27/2023-12-03,41.6909142,44.8257614,ახმეტის ქუჩა,6.33245382585752e-05,1668.75
2023-11-27/2023-12-03,41.6909594,44.7998978,ივანე მაჩაბლის ქუჩა,5.277044854881267e-05,1666.67
2023-11-27/2023-12-03,41.691032199999995,44.803629751451396,ლადო გუდიაშვილის მოედანი,1.0554089709762533e-05,1596.15
2023-11-27/2023-12-03,41.691037,44.804668,აბო თბილელის ქუჩა,1.0554089709762533e-05,2352.94
2023-11-27/2023-12-03,41.6910712,44.8227987,ილიკო ქურხულის მოსახვევი,2.1108179419525066e-05,1594.7350000000001
2023-11-27/2023-12-03,41.691075,44.8187847,სართიჭალის ქუჩა,1.0554089709762533e-05,767.24
2023-11-27/2023-12-03,41.6912848,44.8026872,მიხეილ ლერმონტოვის ქუჩა,9.49868073878628e-05,1861.11
2023-11-27/2023-12-03,41.6913092,44.8705358,ლიზა ნაკაშიძე-ბოლქვაძის ქუჩა,9.49868073878628e-05,887.1
2023-11-27/2023-12-03,41.6915019,44.8341209,ჯორჯ ბუშის ქუჩა,9.49868073878628e-05,1347.52
2023-11-27/2023-12-03,41.6915442,44.8183755,ალექსანდრე ბოროდინის ქუჩა,2.1108179419525066e-05,1320.51
2023-11-27/2023-12-03,41.6916062,44.8706574,ვარკეთილი,1.0554089709762533e-05,861.54
2023-11-27/2023-12-03,41.6916084,44.8043309,არუთინ საიათნოვას ქუჩა,2.1108179419525066e-05,1894.415
2023-11-27/2023-12-03,41.6918731,44.8151723,ავლაბრის მოედანი,4.221635883905013e-05,2008.6950000000002
2023-11-27/2023-12-03,41.6919015,44.8043121,ქართულ-ებრაული 26 საუკუნოვანი მეგობრობის საზოგადოება,3.16622691292876e-05,1055.72
