Date Published,General Address,Status,Condition,Article ID,Price Per SQMT
11/25/2023,ისანი,მშენებარე,მიმდინარე რემონტი,1,2025.97
11/25/2023,ისანი,მშენებარე,თეთრი კარკასი,3,1142.86
11/25/2023,ისანი,მშენებარე,ახალი რემონტით,3,1918.92
11/25/2023,ისანი,ახალი აშენებული,შავი კარკასი,5,1100.93
11/25/2023,ისანი,ახალი აშენებული,მიმდინარე რემონტი,1,695.65
11/25/2023,ისანი,ახალი აშენებული,თეთრი კარკასი,11,1147.54
11/25/2023,ისანი,ახალი აშენებული,გარემონტებული,4,988.645
11/25/2023,ისანი,ახალი აშენებული,ახალი რემონტით,307,1255.32
11/25/2023,ნუცუბიძის პლატო,ძველი აშენებული,ძველი რემონტით,57,960
11/25/2023,ლილოს დასახლება,ძველი აშენებული,გარემონტებული,3,746.27
11/25/2023,მუხიანი,ახალი აშენებული,მწვანე კარკასი,26,1000
11/25/2023,ლისის ტბის დასახლება,ახალი აშენებული,ახალი რემონტით,67,1509.43
11/25/2023,ლისის ტბის დასახლება,ახალი აშენებული,მიმდინარე რემონტი,2,1177.22
11/25/2023,მუხიანი,ახალი აშენებული,თეთრი კარკასი,5,1000
11/25/2023,მუხიანი,ახალი აშენებული,გარემონტებული,1,1082.19
11/25/2023,მუხიანი,ახალი აშენებული,ახალი რემონტით,71,1187.5
11/25/2023,მთაწმინდა,ძველი აშენებული,ძველი რემონტით,18,2000
11/25/2023,მთაწმინდა,ძველი აშენებული,სარემონტო,7,1692.31
11/25/2023,მთაწმინდა,ძველი აშენებული,გარემონტებული,6,1658.335
11/25/2023,მთაწმინდა,ძველი აშენებული,ახალი რემონტით,41,1847.83
11/25/2023,მთაწმინდა,მშენებარე,თეთრი კარკასი,1,2560
11/25/2023,მთაწმინდა,ახალი აშენებული,ძველი რემონტით,1,2175.57
11/25/2023,მთაწმინდა,ახალი აშენებული,შავი კარკასი,1,1779.66
11/25/2023,მთაწმინდა,ახალი აშენებული,თეთრი კარკასი,4,1623.595
11/25/2023,მთაწმინდა,ახალი აშენებული,გარემონტებული,1,2950
11/25/2023,მთაწმინდა,ახალი აშენებული,ახალი რემონტით,36,2165.505
11/25/2023,ლისის ტბის დასახლება,ძველი აშენებული,შავი კარკასი,1,397.73
11/25/2023,ლისის ტბის დასახლება,ძველი აშენებული,მწვანე კარკასი,1,1202.53
11/25/2023,ლისის ტბის დასახლება,ძველი აშენებული,თეთრი კარკასი,1,568.18
11/25/2023,ლისის ტბის დასახლება,მშენებარე,შავი კარკასი,1,1242.5
11/25/2023,ლისის ტბის დასახლება,ახალი აშენებული,შავი კარკასი,1,1323.53
11/25/2023,ლისის ტბის დასახლება,ახალი აშენებული,მწვანე კარკასი,16,1266.37
11/25/2023,ლისის ტბის დასახლება,ახალი აშენებული,თეთრი კარკასი,2,1324.89
11/25/2023,ორთაჭალა,ახალი აშენებული,ახალი რემონტით,157,1484.93
11/25/2023,ჩუღურეთი,ახალი აშენებული,მწვანე კარკასი,1,1360.42
11/25/2023,ორთაჭალა,ახალი აშენებული,თეთრი კარკასი,12,1156.375
11/25/2023,სოლოლაკი,ძველი აშენებული,მიმდინარე რემონტი,1,2333.33
11/25/2023,სოლოლაკი,ძველი აშენებული,გარემონტებული,9,2205.13
11/25/2023,სოლოლაკი,ძველი აშენებული,ახალი რემონტით,24,2243.42
11/25/2023,სოლოლაკი,ახალი აშენებული,ძველი რემონტით,1,2238.81
11/25/2023,სოლოლაკი,ახალი აშენებული,ახალი რემონტით,12,1955.88
11/25/2023,სანზონა,ძველი აშენებული,ძველი რემონტით,34,979.355
11/25/2023,სანზონა,ძველი აშენებული,სარემონტო,2,692.5
11/25/2023,სანზონა,ძველი აშენებული,მიმდინარე რემონტი,2,788.89
11/25/2023,სანზონა,ძველი აშენებული,გარემონტებული,9,1000
11/25/2023,სანზონა,ძველი აშენებული,ახალი რემონტით,46,1054.445
11/25/2023,სანზონა,ახალი აშენებული,ძველი რემონტით,2,1054.69
11/25/2023,სანზონა,ახალი აშენებული,შავი კარკასი,6,916.645
11/25/2023,სანზონა,ახალი აშენებული,მწვანე კარკასი,5,1154.93
11/25/2023,სანზონა,ახალი აშენებული,მიმდინარე რემონტი,2,963.795
11/25/2023,სანზონა,ახალი აშენებული,თეთრი კარკასი,9,956.52
11/25/2023,სანზონა,ახალი აშენებული,გარემონტებული,4,1159.31
11/25/2023,სანზონა,ახალი აშენებული,ახალი რემონტით,77,1186.44
11/25/2023,სამგორი,ძველი აშენებული,ძველი რემონტით,29,890.62
11/25/2023,სამგორი,ძველი აშენებული,სარემონტო,3,777.78
11/25/2023,სოლოლაკი,ძველი აშენებული,სარემონტო,3,1692.31
11/25/2023,სამგორი,ძველი აშენებული,მიმდინარე რემონტი,1,1000
11/25/2023,სოლოლაკი,ძველი აშენებული,ძველი რემონტით,10,1602.47
11/25/2023,სოფელი დიღომი,ახალი აშენებული,თეთრი კარკასი,1,855.26
11/25/2023,ივერთუბანი,ახალი აშენებული,შავი კარკასი,1,1009.17
11/25/2023,ჩუღურეთი,ძველი აშენებული,ძველი რემონტით,44,1150.695
11/25/2023,ჩუღურეთი,ძველი აშენებული,შავი კარკასი,1,2076.92
11/25/2023,ჩუღურეთი,ძველი აშენებული,სარემონტო,5,1090.91
11/25/2023,ჩუღურეთი,ძველი აშენებული,გარემონტებული,23,1100
11/25/2023,ჩუღურეთი,ძველი აშენებული,ახალი რემონტით,78,1263.215
11/25/2023,ჩუღურეთი,ახალი აშენებული,შავი კარკასი,1,855.86
11/25/2023,ჩუღურეთი,ახალი აშენებული,თეთრი კარკასი,20,1278.93
11/25/2023,ჩუღურეთი,ახალი აშენებული,გარემონტებული,5,1400
11/25/2023,ჩუღურეთი,ახალი აშენებული,ახალი რემონტით,51,1490.91
11/25/2023,ფონიჭალა,ძველი აშენებული,ძველი რემონტით,3,500
11/25/2023,ფონიჭალა,ძველი აშენებული,გარემონტებული,4,567.94
11/25/2023,ფონიჭალა,ძველი აშენებული,ახალი რემონტით,4,600
11/25/2023,ფონიჭალა,ახალი აშენებული,შავი კარკასი,1,586.73
11/25/2023,ფონიჭალა,ახალი აშენებული,მწვანე კარკასი,1,1653.94
11/25/2023,სოფელი დიღომი,ძველი აშენებული,ძველი რემონტით,3,1231.88
11/25/2023,სოფელი დიღომი,ძველი აშენებული,გარემონტებული,3,1222.46
11/25/2023,სოფელი დიღომი,ძველი აშენებული,ახალი რემონტით,2,1420.835
11/25/2023,სოფელი დიღომი,ახალი აშენებული,სარემონტო,1,671.14
11/25/2023,სოფელი დიღომი,ახალი აშენებული,ახალი რემონტით,17,1244.44
11/25/2023,ორთაჭალა,ახალი აშენებული,გარემონტებული,4,1619.79
11/25/2023,სამგორი,ძველი აშენებული,თეთრი კარკასი,1,803.4
11/25/2023,სამგორი,ძველი აშენებული,ახალი რემონტით,47,985.71
11/25/2023,საბურთალო,ახალი აშენებული,თეთრი კარკასი,100,1344.71
11/25/2023,საბურთალო,ახალი აშენებული,გარემონტებული,30,1551.74
11/25/2023,საბურთალო,ახალი აშენებული,ახალი რემონტით,1127,1657.53
11/25/2023,ორხევი,ძველი აშენებული,ახალი რემონტით,1,882.35
11/25/2023,ორთაჭალა,ძველი აშენებული,ძველი რემონტით,15,1000
11/25/2023,ორთაჭალა,ძველი აშენებული,სარემონტო,2,884.01
11/25/2023,ორთაჭალა,ძველი აშენებული,გარემონტებული,3,1088.89
11/25/2023,ორთაჭალა,ძველი აშენებული,ახალი რემონტით,12,1256.27
11/25/2023,ორთაჭალა,მშენებარე,შავი კარკასი,1,960.42
11/25/2023,ორთაჭალა,მშენებარე,მწვანე კარკასი,1,1268.82
11/25/2023,ორთაჭალა,მშენებარე,მიმდინარე რემონტი,1,1400
11/25/2023,ორთაჭალა,მშენებარე,თეთრი კარკასი,1,1400
11/25/2023,ორთაჭალა,მშენებარე,გარემონტებული,1,1937.1
11/25/2023,ორთაჭალა,მშენებარე,ახალი რემონტით,22,1888.395
11/25/2023,ორთაჭალა,ახალი აშენებული,ძველი რემონტით,1,1258.06
11/25/2023,ორთაჭალა,ახალი აშენებული,შავი კარკასი,14,1215.775
11/25/2023,ორთაჭალა,ახალი აშენებული,სარემონტო,2,1332.725
11/25/2023,ორთაჭალა,ახალი აშენებული,მწვანე კარკასი,12,1407.265
11/25/2023,ორთაჭალა,ახალი აშენებული,მიმდინარე რემონტი,2,1483.05
11/25/2023,საბურთალო,ახალი აშენებული,მიმდინარე რემონტი,6,1431.155
11/25/2023,სამგორი,ძველი აშენებული,გარემონტებული,14,917.21
11/25/2023,საბურთალო,ახალი აშენებული,მწვანე კარკასი,111,1400
11/25/2023,საბურთალო,ახალი აშენებული,შავი კარკასი,36,1196.65
11/25/2023,სამგორი,მშენებარე,მწვანე კარკასი,1,869.57
11/25/2023,სამგორი,მშენებარე,თეთრი კარკასი,1,969.39
11/25/2023,სამგორი,ახალი აშენებული,ძველი რემონტით,3,1097.56
11/25/2023,სამგორი,ახალი აშენებული,შავი კარკასი,2,790.255
11/25/2023,სამგორი,ახალი აშენებული,მწვანე კარკასი,7,864.86
11/25/2023,სამგორი,ახალი აშენებული,მიმდინარე რემონტი,1,1259.54
11/25/2023,სამგორი,ახალი აშენებული,თეთრი კარკასი,17,890.04
11/25/2023,სამგორი,ახალი აშენებული,გარემონტებული,5,941.18
11/25/2023,სამგორი,ახალი აშენებული,ახალი რემონტით,163,1160
11/25/2023,საბურთალო,ძველი აშენებული,ძველი რემონტით,181,1200
11/25/2023,საბურთალო,ძველი აშენებული,შავი კარკასი,2,689.905
11/25/2023,საბურთალო,ძველი აშენებული,სარემონტო,12,1108.96
11/25/2023,საბურთალო,ძველი აშენებული,მიმდინარე რემონტი,4,1179.655
11/25/2023,საბურთალო,ძველი აშენებული,გარემონტებული,110,1222.95
11/25/2023,საბურთალო,ძველი აშენებული,ახალი რემონტით,334,1416.67
11/25/2023,საბურთალო,მშენებარე,შავი კარკასი,1,1343.33
11/25/2023,საბურთალო,მშენებარე,მწვანე კარკასი,2,1474.405
11/25/2023,საბურთალო,მშენებარე,თეთრი კარკასი,50,1419.41
11/25/2023,საბურთალო,ახალი აშენებული,ძველი რემონტით,10,1296.035
11/25/2023,საბურთალო,ახალი აშენებული,სარემონტო,1,1236.11
11/25/2023,თემქა,ძველი აშენებული,ძველი რემონტით,43,877.19
11/25/2023,ვარკეთილი,ახალი აშენებული,თეთრი კარკასი,14,938.87
11/25/2023,თემქა,ძველი აშენებული,მიმდინარე რემონტი,1,780
11/25/2023,დიდუბე,ახალი აშენებული,ძველი რემონტით,8,1042.56
11/25/2023,დიდუბე,ახალი აშენებული,შავი კარკასი,51,1102.36
11/25/2023,დიდუბე,ახალი აშენებული,მწვანე კარკასი,45,1243.9
11/25/2023,დიდუბე,ახალი აშენებული,მიმდინარე რემონტი,4,1285.71
11/25/2023,დიდუბე,ახალი აშენებული,თეთრი კარკასი,46,1141.98
11/25/2023,დიდუბე,ახალი აშენებული,გარემონტებული,9,1170.45
11/25/2023,დიდუბე,ახალი აშენებული,ახალი რემონტით,260,1289.01
11/25/2023,დიდი დიღომი,ძველი აშენებული,ძველი რემონტით,18,957.78
11/25/2023,დიდუბე,მშენებარე,ახალი რემონტით,1,942.31
11/25/2023,დიდი დიღომი,ძველი აშენებული,მიმდინარე რემონტი,1,1083.33
11/25/2023,დიდი დიღომი,ძველი აშენებული,ახალი რემონტით,37,1030.93
11/25/2023,დიდი დიღომი,მშენებარე,შავი კარკასი,2,778.325
11/25/2023,დიდი დიღომი,მშენებარე,მწვანე კარკასი,6,864.525
11/25/2023,დიდი დიღომი,მშენებარე,თეთრი კარკასი,13,809.46
11/25/2023,დიდი დიღომი,მშენებარე,ახალი რემონტით,2,669.22
11/25/2023,დიდი დიღომი,ახალი აშენებული,ძველი რემონტით,2,1054.75
11/25/2023,დიდი დიღომი,ახალი აშენებული,შავი კარკასი,55,824.32
11/25/2023,დიდი დიღომი,ახალი აშენებული,სარემონტო,1,1000
11/25/2023,დიდი დიღომი,ძველი აშენებული,გარემონტებული,22,1041.78
11/25/2023,დიდუბე,მშენებარე,თეთრი კარკასი,24,961.585
11/25/2023,დიდუბე,მშენებარე,მწვანე კარკასი,2,947.5
11/25/2023,დიდუბე,მშენებარე,შავი კარკასი,6,992.655
11/25/2023,დიღმის მასივი,ძველი აშენებული,შავი კარკასი,1,1000
11/25/2023,დიღმის მასივი,ძველი აშენებული,სარემონტო,8,887.1
11/25/2023,დიღმის მასივი,ძველი აშენებული,მიმდინარე რემონტი,1,756.76
11/25/2023,დიღმის მასივი,ძველი აშენებული,გარემონტებული,25,1038.46
11/25/2023,დიღმის მასივი,ძველი აშენებული,ახალი რემონტით,87,1136.36
11/25/2023,დიღმის მასივი,მშენებარე,მწვანე კარკასი,1,421.69
11/25/2023,დიღმის მასივი,მშენებარე,მიმდინარე რემონტი,1,1200
11/25/2023,დიღმის მასივი,მშენებარე,თეთრი კარკასი,24,960.545
11/25/2023,დიღმის მასივი,ახალი აშენებული,შავი კარკასი,5,917.67
11/25/2023,დიღმის მასივი,ახალი აშენებული,მწვანე კარკასი,51,1050
11/25/2023,დიღმის მასივი,ახალი აშენებული,მიმდინარე რემონტი,4,970.91
11/25/2023,დიღმის მასივი,ახალი აშენებული,თეთრი კარკასი,18,934.965
11/25/2023,დიღმის მასივი,ახალი აშენებული,გარემონტებული,8,1076.925
11/25/2023,დიღმის მასივი,ახალი აშენებული,ახალი რემონტით,311,1305.56
11/25/2023,დიდუბე,ძველი აშენებული,ძველი რემონტით,95,967.39
11/25/2023,დიდუბე,ძველი აშენებული,სარემონტო,10,859.01
11/25/2023,დიდუბე,ძველი აშენებული,მიმდინარე რემონტი,1,1520
11/25/2023,დიდუბე,ძველი აშენებული,გარემონტებული,37,1058.39
11/25/2023,დიდუბე,ძველი აშენებული,ახალი რემონტით,92,1123.395
11/25/2023,დიდი დიღომი,ახალი აშენებული,მწვანე კარკასი,149,954.39
11/25/2023,დიდი დიღომი,ახალი აშენებული,მიმდინარე რემონტი,9,1000
11/25/2023,დიდი დიღომი,ახალი აშენებული,თეთრი კარკასი,48,889.795
11/25/2023,დიდი დიღომი,ახალი აშენებული,გარემონტებული,12,1119.525
11/25/2023,ავლაბარი,ძველი აშენებული,ძველი რემონტით,5,1075
11/25/2023,ავლაბარი,ძველი აშენებული,სარემონტო,6,738.46
11/25/2023,ავლაბარი,ძველი აშენებული,გარემონტებული,4,1020
11/25/2023,ავლაბარი,ძველი აშენებული,ახალი რემონტით,14,887.1
11/25/2023,ავლაბარი,ახალი აშენებული,ძველი რემონტით,1,1000
11/25/2023,ავლაბარი,ახალი აშენებული,მწვანე კარკასი,1,2053.57
11/25/2023,ავლაბარი,ახალი აშენებული,თეთრი კარკასი,8,1509.825
11/25/2023,ავლაბარი,ახალი აშენებული,გარემონტებული,1,1302.08
11/25/2023,ავლაბარი,ახალი აშენებული,ახალი რემონტით,32,1807.14
11/25/2023,ავაჭალა,ძველი აშენებული,ძველი რემონტით,1,830.77
11/25/2023,ავაჭალა,ძველი აშენებული,ახალი რემონტით,3,1458.33
11/25/2023,ავაჭალა,მშენებარე,მწვანე კარკასი,1,780.49
11/25/2023,ავაჭალა,მშენებარე,თეთრი კარკასი,1,934.21
11/25/2023,ავაჭალა,ახალი აშენებული,შავი კარკასი,1,584.62
11/25/2023,ავაჭალა,ახალი აშენებული,მწვანე კარკასი,2,1044.405
11/25/2023,ავაჭალა,ახალი აშენებული,თეთრი კარკასი,1,829.79
11/25/2023,ავაჭალა,ახალი აშენებული,ახალი რემონტით,9,1178.08
11/25/2023,აეროპორტის დასახლება,ძველი აშენებული,ძველი რემონტით,1,552.94
11/25/2023,აეროპორტის დასახლება,ძველი აშენებული,ახალი რემონტით,1,577.78
11/25/2023,აფრიკის დასახლება,ძველი აშენებული,გარემონტებული,1,833.33
11/25/2023,დიღმის მასივი,ძველი აშენებული,ძველი რემონტით,96,938.935
11/25/2023,აფრიკის დასახლება,ძველი აშენებული,ძველი რემონტით,7,782.61
11/25/2023,ბაგები,ახალი აშენებული,თეთრი კარკასი,3,1138.5
11/25/2023,დიდი დიღომი,ახალი აშენებული,ახალი რემონტით,953,1187.5
11/25/2023,გლდანი,ძველი აშენებული,ძველი რემონტით,136,881.475
11/25/2023,გლდანი,ძველი აშენებული,სარემონტო,10,768.06
11/25/2023,გლდანი,ძველი აშენებული,მწვანე კარკასი,1,1361.36
11/25/2023,გლდანი,ძველი აშენებული,მიმდინარე რემონტი,4,772.435
11/25/2023,გლდანი,ძველი აშენებული,გარემონტებული,33,866.67
11/25/2023,გლდანი,ძველი აშენებული,ახალი რემონტით,128,935.415
11/25/2023,გლდანი,მშენებარე,შავი კარკასი,1,641.03
11/25/2023,გლდანი,მშენებარე,მწვანე კარკასი,3,950
11/25/2023,გლდანი,მშენებარე,თეთრი კარკასი,18,1029.99
11/25/2023,გლდანი,ახალი აშენებული,ძველი რემონტით,7,937.5
11/25/2023,გლდანი,ახალი აშენებული,შავი კარკასი,30,800
11/25/2023,გლდანი,ახალი აშენებული,სარემონტო,1,1006.12
11/25/2023,გლდანი,ახალი აშენებული,მწვანე კარკასი,51,979.17
11/25/2023,გლდანი,ახალი აშენებული,თეთრი კარკასი,43,972.22
11/25/2023,გლდანი,ახალი აშენებული,გარემონტებული,5,1176.47
11/25/2023,გლდანი,ახალი აშენებული,ახალი რემონტით,407,1240
11/25/2023,ბაგები,ძველი აშენებული,ძველი რემონტით,3,1000
11/25/2023,ბაგები,ახალი აშენებული,მწვანე კარკასი,2,1717.835
11/25/2023,ბაგები,ახალი აშენებული,ახალი რემონტით,53,1769.23
11/25/2023,დიღომი,ახალი აშენებული,ახალი რემონტით,40,1191.56
11/25/2023,გლდანი,ახალი აშენებული,მიმდინარე რემონტი,11,1123.29
11/25/2023,დიღომი,ახალი აშენებული,მიმდინარე რემონტი,1,947.37
11/25/2023,ვერა,ახალი აშენებული,მიმდინარე რემონტი,1,3204.3
11/25/2023,ვერა,ახალი აშენებული,თეთრი კარკასი,1,2800
11/25/2023,ვერა,ახალი აშენებული,გარემონტებული,3,1714.29
11/25/2023,ვერა,ახალი აშენებული,ახალი რემონტით,50,1860.6
11/25/2023,ვაშლიჯვარი,ძველი აშენებული,ძველი რემონტით,4,1040
11/25/2023,ვაშლიჯვარი,ძველი აშენებული,ახალი რემონტით,6,1057.43
11/25/2023,ვაშლიჯვარი,ახალი აშენებული,შავი კარკასი,3,1036.59
11/25/2023,ვაშლიჯვარი,ახალი აშენებული,მწვანე კარკასი,4,1100.41
11/25/2023,ვაშლიჯვარი,ახალი აშენებული,თეთრი კარკასი,4,1139.075
11/25/2023,ვაშლიჯვარი,ახალი აშენებული,გარემონტებული,3,1258.17
11/25/2023,ვაშლიჯვარი,ახალი აშენებული,ახალი რემონტით,85,1304.35
11/25/2023,ვარკეთილი,ძველი აშენებული,ძველი რემონტით,69,844.44
11/25/2023,ვარკეთილი,ძველი აშენებული,შავი კარკასი,1,703.7
11/25/2023,ვარკეთილი,ძველი აშენებული,სარემონტო,16,720.105
11/25/2023,ვარკეთილი,ძველი აშენებული,მიმდინარე რემონტი,4,940.93
11/25/2023,ვარკეთილი,ძველი აშენებული,გარემონტებული,18,950.465
11/25/2023,ვარკეთილი,ძველი აშენებული,ახალი რემონტით,104,955.41
11/25/2023,ვარკეთილი,მშენებარე,შავი კარკასი,3,671.56
11/25/2023,ვარკეთილი,მშენებარე,მწვანე კარკასი,3,925.67
11/25/2023,ვერა,ახალი აშენებული,შავი კარკასი,2,1345.455
11/25/2023,ვარკეთილი,მშენებარე,თეთრი კარკასი,3,879.76
11/25/2023,ვერა,ძველი აშენებული,ახალი რემონტით,32,1771.245
11/25/2023,ვერა,ძველი აშენებული,სარემონტო,7,1413.57
11/25/2023,დიღომი,ახალი აშენებული,თეთრი კარკასი,3,893.62
11/25/2023,თემქა,ძველი აშენებული,გარემონტებული,10,977.905
11/25/2023,თემქა,ძველი აშენებული,ახალი რემონტით,36,946.67
11/25/2023,თემქა,ახალი აშენებული,ძველი რემონტით,1,907.69
11/25/2023,თემქა,ახალი აშენებული,შავი კარკასი,4,690
11/25/2023,თემქა,ახალი აშენებული,სარემონტო,1,923.08
11/25/2023,თემქა,ახალი აშენებული,მწვანე კარკასი,1,1100
11/25/2023,თემქა,ახალი აშენებული,მიმდინარე რემონტი,2,1098.46
11/25/2023,თემქა,ახალი აშენებული,თეთრი კარკასი,3,760
11/25/2023,თემქა,ახალი აშენებული,ახალი რემონტით,37,1219
11/25/2023,ზაჰესი,ძველი აშენებული,გარემონტებული,2,891.665
11/25/2023,ზაჰესი,ძველი აშენებული,ახალი რემონტით,2,1069.845
11/25/2023,ზაჰესი,ახალი აშენებული,ახალი რემონტით,3,1298.7
11/25/2023,ვეძისი,ძველი აშენებული,ახალი რემონტით,1,1219.51
11/25/2023,ვეძისი,მშენებარე,თეთრი კარკასი,2,1518.225
11/25/2023,ვეძისი,ახალი აშენებული,მწვანე კარკასი,1,1263.16
11/25/2023,ვეძისი,ახალი აშენებული,თეთრი კარკასი,1,1573.33
11/25/2023,ვეძისი,ახალი აშენებული,ახალი რემონტით,35,1800
11/25/2023,ვერა,ძველი აშენებული,ძველი რემონტით,17,1752.94
11/25/2023,ვერა,ძველი აშენებული,გარემონტებული,6,1818.435
11/25/2023,ვარკეთილი,ახალი აშენებული,შავი კარკასი,8,881.42
11/25/2023,ვეძისი,ახალი აშენებული,შავი კარკასი,1,1400
11/25/2023,ვარკეთილი,ახალი აშენებული,მიმდინარე რემონტი,1,970.15
11/25/2023,ვაკე,ახალი აშენებული,გარემონტებული,5,1978.02
11/25/2023,ვაკე,ახალი აშენებული,ახალი რემონტით,346,2080.31
11/25/2023,ვაზისუბანი,ძველი აშენებული,ძველი რემონტით,34,858.055
11/25/2023,ვაზისუბანი,ძველი აშენებული,სარემონტო,5,689.66
11/25/2023,ვაზისუბანი,ძველი აშენებული,გარემონტებული,10,905.985
11/25/2023,ვაზისუბანი,ძველი აშენებული,ახალი რემონტით,46,1010
11/25/2023,ვაზისუბანი,მშენებარე,ძველი რემონტით,1,1000
11/25/2023,ვაზისუბანი,მშენებარე,თეთრი კარკასი,1,800
11/25/2023,ვაზისუბანი,ახალი აშენებული,შავი კარკასი,5,816.67
11/25/2023,ვაზისუბანი,ახალი აშენებული,მწვანე კარკასი,12,868.12
11/25/2023,ვაზისუბანი,ახალი აშენებული,თეთრი კარკასი,3,932.2
11/25/2023,ვაზისუბანი,ახალი აშენებული,გარემონტებული,2,1457.57
11/25/2023,ვაზისუბანი,ახალი აშენებული,ახალი რემონტით,75,1191.67
11/25/2023,დიღომი,ძველი აშენებული,ძველი რემონტით,7,891.67
11/25/2023,დიღომი,ძველი აშენებული,გარემონტებული,3,911.76
11/25/2023,დიღომი,ძველი აშენებული,ახალი რემონტით,14,995.19
11/25/2023,დიღომი,ახალი აშენებული,შავი კარკასი,3,772.47
11/25/2023,ვარკეთილი,ახალი აშენებული,მწვანე კარკასი,24,1008.475
11/25/2023,დიღომი,ახალი აშენებული,მწვანე კარკასი,7,1000
11/25/2023,ვაკე,ახალი აშენებული,თეთრი კარკასი,9,1222.22
11/25/2023,ვაკე,ახალი აშენებული,მიმდინარე რემონტი,2,2266.075
11/25/2023,ვაზისუბანი,ახალი აშენებული,მიმდინარე რემონტი,4,1104.705
11/25/2023,ვაკე,ახალი აშენებული,შავი კარკასი,7,1408
11/25/2023,თემქა,ძველი აშენებული,სარემონტო,4,654.575
11/25/2023,ვარკეთილი,ახალი აშენებული,გარემონტებული,8,1213.765
11/25/2023,ვაკე,ახალი აშენებული,მწვანე კარკასი,11,2689.84
11/25/2023,ვარკეთილი,ახალი აშენებული,ახალი რემონტით,225,1150.91
11/25/2023,ვაჟა-ფშაველა,ძველი აშენებული,ძველი რემონტით,68,1205.015
11/25/2023,ვაჟა-ფშაველა,ძველი აშენებული,სარემონტო,8,1414.825
11/25/2023,ვაჟა-ფშაველა,ძველი აშენებული,გარემონტებული,36,1228.72
11/25/2023,ვაჟა-ფშაველა,მშენებარე,თეთრი კარკასი,1,1000
11/25/2023,ვაჟა-ფშაველა,ახალი აშენებული,მწვანე კარკასი,9,1483.87
11/25/2023,ვაჟა-ფშაველა,ახალი აშენებული,თეთრი კარკასი,1,1273.81
11/25/2023,ვაჟა-ფშაველა,ძველი აშენებული,ახალი რემონტით,92,1304.03
11/25/2023,ვაჟა-ფშაველა,ახალი აშენებული,ახალი რემონტით,134,1723.145
11/25/2023,ვაკე,ძველი აშენებული,ძველი რემონტით,49,1611.11
11/25/2023,ვაკე,ძველი აშენებული,სარემონტო,4,1803.455
11/25/2023,ვაკე,ახალი აშენებული,ძველი რემონტით,3,1907.69
11/25/2023,ვაკე,მშენებარე,თეთრი კარკასი,2,1728.515
11/25/2023,ვაკე,ძველი აშენებული,გარემონტებული,11,1692.31
11/25/2023,ვაკე,ძველი აშენებული,ახალი რემონტით,86,1840
11/25/2023,ვაჟა-ფშაველა,ახალი აშენებული,გარემონტებული,4,1536.325
11/25/2023,ვაკე,მშენებარე,მიმდინარე რემონტი,2,1203.665
11/26/2023,ნავთლუღი,ახალი აშენებული,გარემონტებული,1,1437.5
11/26/2023,ნავთლუღი,ახალი აშენებული,ახალი რემონტით,14,1227.355
11/26/2023,მუხიანი,ძველი აშენებული,ძველი რემონტით,6,784.25
11/26/2023,მუხიანი,ძველი აშენებული,გარემონტებული,5,825.69
11/26/2023,მუხიანი,ახალი აშენებული,მწვანე კარკასი,2,1051.4
11/26/2023,მუხიანი,მშენებარე,მიმდინარე რემონტი,2,1024.47
11/26/2023,მუხიანი,ახალი აშენებული,თეთრი კარკასი,1,1014.08
11/26/2023,მთაწმინდა,ძველი აშენებული,სარემონტო,3,1000
11/26/2023,მთაწმინდა,ძველი აშენებული,ძველი რემონტით,8,1499.2
11/26/2023,ნავთლუღი,ახალი აშენებული,შავი კარკასი,1,869.57
11/26/2023,მუხიანი,ახალი აშენებული,ახალი რემონტით,7,1200
11/26/2023,მუხიანი,ძველი აშენებული,ახალი რემონტით,1,875
11/26/2023,ნავთლუღი,ძველი აშენებული,ახალი რემონტით,3,1000
11/26/2023,ნაძალადევი,ძველი აშენებული,ახალი რემონტით,9,1093.75
11/26/2023,ნავთლუღი,ძველი აშენებული,ძველი რემონტით,1,730.77
11/26/2023,ნაძალადევი,ახალი აშენებული,ახალი რემონტით,38,1339.835
11/26/2023,ნაძალადევი,ახალი აშენებული,გარემონტებული,2,1374.76
11/26/2023,ნაძალადევი,ახალი აშენებული,თეთრი კარკასი,3,1300
11/26/2023,ნაძალადევი,ახალი აშენებული,მიმდინარე რემონტი,1,1285.71
11/26/2023,ნაძალადევი,ახალი აშენებული,მწვანე კარკასი,4,1353.57
11/26/2023,ნაძალადევი,ახალი აშენებული,შავი კარკასი,5,1111.11
11/26/2023,ნაძალადევი,ძველი აშენებული,გარემონტებული,3,1052.63
11/26/2023,ნაძალადევი,ძველი აშენებული,ძველი რემონტით,2,996.345
11/26/2023,ნუცუბიძის პლატო,ახალი აშენებული,ახალი რემონტით,34,1391.49
11/26/2023,მთაწმინდა,ძველი აშენებული,გარემონტებული,9,1909.09
11/26/2023,ნუცუბიძის პლატო,ახალი აშენებული,მიმდინარე რემონტი,1,1476.01
11/26/2023,ნუცუბიძის პლატო,ახალი აშენებული,გარემონტებული,1,1384.62
11/26/2023,ნავთლუღი,ძველი აშენებული,გარემონტებული,1,1166.67
11/26/2023,მთაწმინდა,ძველი აშენებული,ახალი რემონტით,17,1838.24
11/26/2023,ისანი,ახალი აშენებული,თეთრი კარკასი,5,1072.92
11/26/2023,მთაწმინდა,ახალი აშენებული,მიმდინარე რემონტი,1,2506.17
